time,open,high,low,close
1131421500,4042.3,4106.1001,4042.3,4076.95
1131507900,4088.5,4139.6499,4059.55,4094.7
1131594300,4095.95,4131.75,4069.7,4081.3999
1131680700,4082.8,4174,4082.8,4165.2998
1131939900,4170.6001,4274.1001,4170.6001,4259.7002
1132112700,4269.2002,4333.2002,4269.2002,4318.8501
1132199100,4330.5498,4387.3999,4293.8501,4380.3501
1132285500,4353.1001,4416.8501,4327.9502,4346.1001
1132544700,4350.7998,4355.5498,4241.25,4251.9502
1132631100,4248.1001,4281.75,4177.2002,4190.9502
1132717500,4191.1001,4268.7998,4185.5498,4260.75
1132803900,4258.25,4349.7998,4258.25,4318.3501
1132890300,4333.9502,4374,4327.9502,4367.6499
1133149500,4379.6499,4426.9502,4379.1499,4407.5498
1133235900,4282.6001,4412.6499,4282.6001,4348.25
1133322300,4353.3999,4415.9502,4286.2002,4298.2002
1133408700,4321.6499,4343.7998,4269.8501,4336.3999
1133495100,4351.4502,4411.2002,4330.7002,4343.4502
1133754300,4339,4368.2998,4261.2002,4270.25
1133840700,4263.8999,4280.3501,4218.4502,4229.7002
1133927100,4242,4283.5498,4230.25,4276.6499
1134013500,4282.6001,4291.3501,4234.25,4266.8501
1134099900,4268.75,4320.5498,4265.25,4314.5
1134359100,4314.5498,4382.3501,4314.5498,4366.75
1134445500,4368.7002,4439.0498,4364.7002,4429.7998
1134531900,4427.8501,4536.25,4427.8501,4519.5498
1134618300,4523.3501,4541.6001,4377.3501,4406.1001
1134704700,4414.75,4532.6499,4364.25,4520.1499
1134963900,4492.3999,4606.75,4492.3999,4595.8501
1135050300,4605.3999,4608.0498,4536.5498,4578.3501
1135136700,4576.8501,4611.7002,4487.1001,4511.0498
1135223100,4510.4502,4542.75,4487.4502,4522.4502
1135309500,4537.3999,4571.8501,4459.0498,4469.7998
1135568700,4463.6499,4481.6001,4319.0498,4335.1499
1135655100,4325.1499,4459.1001,4299.2998,4451.9502
1135741500,4454.75,4505.1001,4420.9502,4453.6001
1135827900,4463.1001,4495.7998,4435.1001,4441.5498
1135914300,4445.6001,4551.6499,4445.6001,4534.2002
1136173500,4566.9502,4601.3501,4542,4556.25
1136259900,4531.4502,4605.4502,4531.4502,4600.25
1136346300,4619.5498,4707.6001,4616.0498,4694.1499
1136432700,4714.2002,4782.6499,4670.5498,4760.4502
1136519100,4767.25,4802.7998,4703.1001,4755.6001
1136778300,4758.1001,4777.0498,4676.1001,4695.6001
1136864700,4698.7998,4724.8501,4617.6001,4629.1001
1137037500,4629.6499,4659,4592,4635.3501
1137123900,4634.25,4672.1499,4589.4502,4602.5498
1137383100,4602.9502,4615.9502,4533.7998,4558.1499
1137469500,4556.3501,4604.6001,4491.8999,4504.0498
1137555900,4442.7998,4493.5498,4385.6499,4441.75
1137642300,4447.6499,4513.6001,4447.6499,4489
1137728700,4550.7998,4553.7998,4490.8999,4509.3999
1137987900,4510.8501,4529.3501,4462.1499,4491.7002
1138074300,4494.8501,4546.3501,4484.2002,4492.2998
1138160700,4493.2002,4577.0498,4477.2998,4494.9502
1138333500,4564.0498,4676.6001,4564,4666.8999
1138592700,4574.0498,4668.3999,4566.2998,4601.7998
1138679100,4629.0498,4632.0498,4595.4502,4617.6001
1138765500,4622.2998,4645.3999,4469.5498,4483.7998
1138851900,4542.1499,4542.1499,4426.8501,4441.0498
1138938300,4444.6001,4444.6001,4382.2002,4397.8999
1139197500,4421.6001,4506.9502,4421.6001,4481.6499
1139283900,4483.6001,4597.3999,4482.5498,4578.1001
1139370300,4580,4580,4501.75,4563.8501
1139543100,4564.2998,4597.5,4557.1499,4581.8501
1139802300,4584.0498,4629.4502,4584.0498,4611
1139888700,4611,4619.8999,4526.75,4540
1139975100,4360.2998,4578.2002,4360.2998,4515.7998
1140061500,4542.0498,4569.8999,4479.3501,4548.1001
1140147900,4545.75,4576.1499,4442.0498,4452.2998
1140407100,4460.6499,4471.6001,4392.75,4449.2998
1140493500,4450.0498,4486.7998,4450.0498,4466.6001
1140579900,4467.2998,4487.6499,4436,4452.1001
1140666300,4462.5,4478.3501,4378.1001,4394.8999
1140752700,4406.6001,4508.1001,4398,4497.75
1141011900,4502.8999,4566.9502,4502.8999,4560.0498
1141098300,4565.0498,4613.3999,4515.0498,4579.0498
1141184700,4521.7002,4585.7998,4500.6499,4572.7002
1141271100,4579.7998,4686.3999,4560.8999,4656.3501
1141357500,4660.7998,4682.75,4612.7002,4624
1141616700,4624.8501,4661.0498,4624.8501,4634.4502
1141703100,4638.9502,4643.4502,4562.25,4621.7998
1141789500,4635.5498,4640.2998,4538.8999,4555.3501
1141875900,4555.6499,4595.25,4491.1001,4587.3501
1141962300,4594.9502,4683.4502,4594.9502,4656.0498
1142221500,4660.9502,4699.6499,4648.8999,4666.2998
1142307900,4740.7002,4785.0498,4650.4502,4688
1142480700,4697.7998,4738.3501,4688.8999,4710.5
1142567100,4717.7002,4744.3999,4686.1499,4701.1499
1142826300,4707,4730.7002,4697.2002,4707.9502
1142912700,4711.3999,4744.25,4644.6001,4661.8501
1142999100,4666.7002,4666.7002,4592.7002,4607.4502
1143085500,4621.9502,4664,4594.8501,4626
1143171900,4627.1499,4680.2998,4627.1499,4662.8999
1143431100,4709.25,4731.7998,4689.75,4702.3501
1143517500,4703.6001,4732.2998,4654.1499,4660.6499
1143603900,4646.1001,4687.5498,4644.8999,4680.5
1143690300,4678.6499,4709.1001,4628.3501,4638.4502
1143776700,4643.0498,4706.1499,4629.8999,4661.5
1144035900,4661.5,4731.9502,4661.5,4724.0498
1144122300,4742.6499,4836.9502,4742.6499,4824.6499
1144208700,4829.4502,4895.8999,4829.4502,4873
1144381500,4878.6499,4905.0498,4702.9502,4717.6001
1144640700,4721.3999,4754.7998,4649.6499,4689.4502
1144813500,4644.3999,4698.6001,4567,4575.25
1144899900,4574.2998,4584.7998,4408.6499,4467.1001
1145245500,4477.5,4575.9502,4477.5,4561.7002
1145331900,4566.4502,4687.2998,4566.4502,4633.75
1145418300,4639.4502,4694,4605.25,4620.8999
1145504700,4626.5498,4644.3501,4592.2002,4624.2998
1145591100,4627.3501,4662.3999,4567.1001,4596.1001
1145850300,4593.25,4606.0498,4503.9502,4520.5
1145936700,4523.8999,4543.0498,4446.8999,4455.5498
1146023100,4450,4517.8999,4450,4499.2998
1146109500,4514.1499,4562.1499,4415.6001,4435.7998
1146195900,4427.8501,4452.1499,4179.8501,4437.0498
1146541500,4558.25,4752.8501,4558.25,4729.2998
1146627900,4733.3501,4898.3999,4720.8999,4880.7002
1146714300,4780.3501,4960.75,4780.3501,4935.2998
1146800700,4937.2002,4955.25,4865.5,4876.5498
1147059900,4892.25,4935.8501,4859.7998,4875.0498
1147146300,4896.7002,4922.0498,4828.9502,4914.25
1147232700,4916,5068.2002,4916,5047.1499
1147319100,5047.1499,5074.3999,4966.3501,4991.3501
1147405500,4971.2002,4987,4863.3501,4871.6001
1147664700,4873.2998,4880,4686.5498,4713.0498
1147751100,4714.6001,4724.25,4550.6499,4685.4502
1147837500,4712.2002,4914.8999,4712.2002,4853.3501
1147923900,4853.6499,4853.6499,4483.4502,4539.5
1148010300,4593.75,4677.8501,4291.1499,4330.3999
1148269500,4380.3999,4463.4502,3972.25,4216.2998
1148355900,4283.9502,4378.5,4101.25,4326.6499
1148442300,4327.7998,4466.7998,4248,4295.5
1148528700,4274.8999,4316.7998,4187.3999,4271.9502
1148615100,4274.2002,4411.7998,4274.2002,4324.0498
1148874300,4324.7002,4391.3501,4297.9502,4337.6499
1148960700,4351.6001,4353.2002,4269.25,4274.5498
1149047100,4254.0498,4254.0498,4043,4123.5498
1149133500,4130.8501,4206.3501,4056.75,4075.5
1149219900,4076.3,4187.8999,4032.95,4176.5
1149479100,4177.2998,4200.7998,4047.55,4068.3501
1149565500,4061.8,4155.75,3950.8999,4079.55
1149651900,4056.3501,4082.05,3901.25,3962
1149738300,3966.3,3966.3,3666.95,3704.3501
1149824700,3704.5,3860.25,3596.7,3829.3999
1150083900,3832.8,3850.05,3637.3501,3673.3
1150170300,3639.1001,3639.1001,3466.1001,3541.25
1150256700,3583.3999,3656.5,3408.95,3475.45
1150343100,3551.1001,3676.8501,3534.8999,3661.8501
1150429500,3679,3853.6001,3679,3770.45
1150688700,3762.5,3765.1001,3689.8999,3751.55
1150775100,3751.5,3751.5,3633.1001,3660.3999
1150861500,3661.75,3726.7,3640.6001,3685
1150947900,3686.3999,3850.1499,3686.3999,3829.45
1151034300,3824.8,3824.8,3745.6499,3802.5
1151293500,3794.3501,3794.3501,3669.95,3683.3501
1151379900,3695.5,3713.8999,3611.2,3679.3
1151466300,3673.75,3682.3501,3596.75,3609.3501
1151552700,3610.6499,3668.1499,3571.25,3596.2
1151639100,3638,3743.8,3638,3708.8999
1151898300,3717.75,3784,3682.3501,3719.25
1151984700,3719.3999,3788.8501,3719.3999,3776.8501
1152071100,3964.8,3964.8,3771.7,3824.3999
1152157500,3807.3999,3807.3999,3742.6499,3761.25
1152243900,3765,3803.7,3657.3,3704.95
1152503100,3695.7,3713.8501,3655.2,3709.3999
1152589500,3705.05,3711.7,3664.75,3683.7
1152675900,3591.05,3689.3501,3529.1499,3684.8
1152762300,3688.8501,3706.8,3659.3999,3676.3999
1152848700,3623.3999,3658.3501,3584.95,3630.1001
1153107900,3659.3501,3659.3501,3504.3,3519.2
1153194300,3512.8501,3530.6001,3445.7,3472.6499
1153280700,3485.8,3526.6001,3413.5,3428.1499
1153367100,3472,3626.95,3472,3602.45
1153453500,3601.6001,3601.6001,3509.3999,3543.55
1153712700,3537,3722.25,3495.6001,3715.75
1153799100,3768.45,3886.6499,3768.45,3871.2
1153885500,3882.6499,3910.8501,3816.95,3898.3501
1153971900,3920.1499,3960.6001,3844,3945.7
1154058300,3967.05,4042.75,3911.7,4022.95
1154317500,4032.45,4140.5498,4032.45,4078.8
1154403900,4074.1499,4074.1499,3996.05,4050.75
1154490300,4053.55,4103.8501,4029.1499,4096.9502
1154576700,4097.9502,4192.9502,4097.9502,4152.6001
1154663100,4129.7998,4144.9502,4041.7,4067.75
1154922300,4059.45,4153.1001,4032.5,4134.4502
1155008700,4141,4275.5,4141,4265.9502
1155095100,4268.6499,4346.25,4235.7002,4329.0498
1155181500,4336.3501,4378.8501,4302.3501,4370.5498
1155267900,4380.0498,4403.3999,4308.9502,4324.6499
1155527100,4314.7002,4358.0498,4308.25,4328.8501
1155699900,4342.2002,4456.1001,4342.2002,4433.1001
1155786300,4453.1001,4471.3999,4394.2998,4410.2998
1155872700,4399,4414.3501,4351.5,4369.2998
1156131900,4342.8999,4456.5498,4325.4502,4446.2002
1156218300,4462.3501,4495.8999,4433.5498,4449.7002
1156304700,4448.7998,4465.2998,4378.1499,4395.1001
1156391100,4377.7002,4442.1001,4332.7998,4428.3501
1156477500,4575.75,4596.7002,4472.1499,4495.4502
1156736700,4501.8501,4533,4485.9502,4528.3999
1156823100,4529.3999,4579.6499,4529.3999,4562.7002
1156909500,4566.7998,4605.8999,4534.1499,4596.2998
1156995900,4612,4633.0498,4580.4502,4594.8501
1157082300,4593.2002,4655.5,4568.25,4650.8501
1157341500,4662.5,4708.8999,4661.5,4696.8999
1157427900,4703.25,4743.8501,4682.3999,4706.7998
1157514300,4709.2002,4724.1499,4671.8501,4690.3999
1157600700,4683.5498,4683.5498,4627.9502,4647.2998
1157687100,4652.8999,4680.8999,4616.1499,4658.4502
1157946300,4658.4502,4672.3501,4510.6499,4528.8999
1158032700,4526.25,4645.75,4480.2002,4631.6001
1158119100,4637.75,4837.6001,4637.75,4823.8999
1158205500,4853.2002,4913.0498,4835.1001,4896.3501
1158291900,4883.25,4915.2002,4849.9502,4908.1001
1158551100,4905,4954.5498,4898.5498,4924.9502
1158637500,4927.6001,4949,4861.25,4890.4502
1158723900,4878.25,4915.7998,4800.6499,4899.75
1158810300,4925,4990.8999,4925,4972.9502
1158896700,4956.4502,4982.2002,4903.9502,4934.7002
1159155900,5078.3999,5084.25,4910.8501,4949.8999
1159242300,4957.25,5066.3501,4947.7998,5061.7002
1159328700,5035.8501,5143.5,5035.8501,5124.5
1159415100,5123.6499,5350.6499,5118.75,5327.6001
1159501500,5519.5498,5519.5498,5255.9502,5276.25
1159847100,5277.0498,5312.25,5241.4502,5264.8999
1159933500,5265.4502,5267.9502,5185.9502,5201.25
1160019900,5215.8501,5350.6499,5215.8501,5334.7002
1160106300,5326.3501,5357.2002,5300.2002,5311.25
1160365500,5290.75,5327.2002,5261.75,5292.75
1160451900,5292.4502,5326.8999,5253.5,5270.2998
1160538300,5271.5,5313.8501,5182.1001,5206.3999
1160624700,5208.8501,5285.2998,5142,5270.3999
1160711100,5290.8501,5361.25,5290.8501,5302.4502
1160970300,5250.6001,5433.1001,5250.6001,5399.5498
1161056700,5393.3999,5433.7002,5353.8999,5390.1001
1161143100,5406.5,5425.6001,5374.6499,5405.8501
1161229500,5410.1499,5430.6499,5300,5334.8501
1161315900,5341.5498,5373.7998,5314.3999,5333.6499
1161575100,5304.6001,5341.0498,5240.5,5247.25
1161834300,5282.7998,5482.3999,5265.2002,5460.1001
1161920700,5473.3999,5551.8999,5464.1001,5545.25
1162179900,5539.8999,5641.9502,5479.6001,5626.4502
1162266300,5633.7002,5686.8999,5543.7998,5588.7002
1162352700,5792.7998,5795.8501,5570.8999,5623.6499
1162439100,5586,5677.25,5586,5658.75
1162525500,5664.0498,5667,5600.5498,5613.1499
1162784700,5604.25,5626.8999,5556.0498,5561.8999
1162871100,5575.8501,5610.6001,5510.9502,5535.75
1162957500,5529.8501,5613.7002,5460.5,5591
1163043900,5615.5,5670.3501,5599.2998,5656.3501
1163130300,5666.25,5797.7998,5648,5757.9502
1163389500,5773.25,5823.9502,5730.8501,5801.3501
1163475900,5793.6001,5849.8501,5782.1001,5838.7998
1163562300,5835.2002,6047.4502,5835.2002,6023.5498
1163648700,6175.0498,6175.0498,6175.0498,6175.0498
1163735100,6166.4502,6228.25,6066.1499,6119.6499
1163994300,6115.9502,6115.9502,5907.4502,6006.6001
1164080700,6045.0498,6101.7998,6009.1001,6085.5
1164167100,6094.3999,6177.2002,6094.3999,6118.8999
1164253500,6153,6177.5498,6082.7998,6157.1001
1164339900,6144.9502,6190.9502,6132.6001,6153.6001
1164599100,6128.5,6217.6499,6107.3501,6198.3501
1164685500,6179.3501,6179.3501,6080.3501,6122.8999
1164771900,6158.3999,6202.1001,6109.0498,6127.6499
1164858300,6144.2002,6227.2998,6143.5498,6198.2998
1164944700,6217.6499,6341.1499,6199.0498,6330.75
1165203900,6301.6499,6374.5498,6280.6001,6294.1001
1165290300,6296.4502,6340,6212.25,6235.1499
1165376700,6213.8501,6213.8501,6213.8501,6213.8501
1165463100,6259.5,6259.5,6259.5,6259.5
1165549500,6595.8501,6595.8501,6187.7002,6234.5498
1165808700,6177.8999,6177.8999,5729.3501,5790.6001
1165895100,5758.2998,5812.0498,5408.9502,5536.2998
1165981500,5556.3501,5741.6499,5502.75,5720.3501
1166067900,5754.7998,5877.3999,5754.7998,5849.75
1166154300,5844.3501,5966.2998,5844.3501,5958.2002
1166413500,5971.1001,6022.2002,5814.8999,6012.0498
1166499900,6010.7998,6010.7998,5801.9502,5867.4502
1166586300,5865.7998,5947.6499,5764.1001,5797.2002
1166672700,5787.6001,5810.9502,5712,5777.8999
1166759100,5796.3999,5829.4502,5760.1001,5790.3999
1167104700,5799.2002,5914.3999,5785.25,5904.1499
1167191100,5933.4502,6057.5498,5930.9502,6009.6001
1167277500,6036.3501,6060.8501,5994.5498,6027.7998
1167363900,6098.5498,6098.5498,5993.8999,6008.75
1167709500,6015.1499,6067.0498,6004.6499,6039.5498
1167795900,6044.2998,6084.5,6009.6499,6070.25
1167882300,6077.1499,6122.3999,5982.4502,6008.4502
1167968700,6004.2998,6101.7998,5996.4502,6049
1168227900,6069.8999,6069.8999,5951.6001,5968.3501
1168314300,5971.7998,6000.75,5864.2998,5875.2998
1168400700,5859.8999,5894.3999,5709.2002,5723.0498
1168487100,5720.5498,5816.5,5684.7002,5748.75
1168573500,5826.6499,6184.6001,5826.6499,6157.9502
1168832700,6191,6221.3999,6144.8501,6164.7998
1168919100,6188.1001,6212.1001,6103.1001,6157.3999
1169005500,6168.6001,6247.0498,6143.75,6215.2002
1169091900,6239.2002,6292.8999,6154.8999,6189.5
1169178300,6254.5,6254.75,6104.2002,6184.8999
1169437500,6209.75,6224.1001,6135.3999,6175.4502
1169523900,6167.8501,6172.25,5989.8501,6010.7998
1169610300,6082.8501,6098.0498,5989.6001,6055.5
1169696700,6094.0498,6126.3999,6051.25,6107.6001
1170042300,6139.75,6148.5498,5953.2998,5978.8999
1170215100,5980.0498,6100.5,5901.6499,5953.9502
1170301500,5976.25,6152.25,5951.0498,6115.2002
1170387900,6132.4502,6176,6059.7002,6075.3501
1170647100,6120.1001,6144.6499,6047.5498,6089.2002
1170733500,6095.7998,6170.6001,6075.25,6092.2002
1170819900,6104.7002,6173.9502,6095.0498,6157.1499
1170906300,6148.6499,6231.4502,6146.75,6208.7002
1170992700,6211.4502,6248.6001,6107.5,6184.4502
1171251900,6085.7998,6124.2002,5957.2998,6031.6499
1171338300,6026.3501,6100.4502,5890.2998,5946.4502
1171424700,5841.2002,5841.2002,5561,5672.5498
1171511100,5702.3501,5852.5,5702.3501,5841.6499
1171856700,5858.1499,5948.1499,5836.8501,5917.4502
1171943100,5927.5,5945.8501,5825.4502,5841.25
1172029500,5855.2002,5868.8999,5787.6001,5816.9502
1172115900,5825.4502,5854.3999,5627.5498,5647.6499
1172202300,5721.3999,5738,5427.3501,5473.6001
1172461500,5493.6001,5579.1001,5376.6499,5533.75
1172547900,5552.2998,5616.25,5407.2998,5464.6499
1172634300,5294.7002,5381.5498,5112.1499,5240.2998
1172720700,5262.3501,5406.3501,5213.3501,5388.9502
1172807100,5395.3999,5401.1499,5196.1499,5218.9502
1173066300,5135.75,5135.75,4980.25,5040.1001
1173152700,5061.3999,5182.4502,5005.9502,5110.1499
1173239100,5185.1001,5214.3999,4950.5,4993.5498
1173325500,5031.8501,5246.5,4999.25,5217.8501
1173411900,5226.0498,5316.9502,5160.6001,5187.8501
1173671100,5188.0498,5269.2998,5152.3999,5180.1001
1173757500,5188.1001,5259.8999,5169.2998,5251.5498
1173843900,5245.8999,5245.8999,5039.0498,5039.0498
1173930300,5048.0498,5141.7998,4950.5,4965
1174016700,4978.3501,4993.5498,4837.25,4893.4502
1174275900,4900.1499,4992.2998,4871.4502,4979.4502
1174362300,5014.3501,5125.7998,5014.3501,5084.1001
1174448700,5104,5299.1001,5083.4502,5288.3999
1174535100,5349.4502,5568.2998,5349.4502,5554.75
1174621500,5549.3999,5594.75,5448.8501,5518.8501
1174880700,5522.0498,5593.3501,5407.8501,5424.2998
1175053500,5375.5,5375.5,5270.9502,5290.1499
1175139900,5298.8999,5309.8999,5164.0498,5273.2002
1175226300,5281.3999,5339.75,5281.3999,5308.5
1175485500,5267.7002,5267.7002,4946.5498,4959.6499
1175571900,4995.1499,4995.1499,4995.1499,4995.1499
1175658300,4997.0498,5108.1499,4997.0498,5031.75
1175744700,5035.8999,5151.25,4985.2998,5129.2002
1176090300,5129.0498,5335.9502,5129.0498,5323.7998
1176176700,5335.3999,5349.75,5229.75,5325.5
1176263100,5325.2998,5374.25,5261.2998,5276.6499
1176349500,5241.1499,5241.1499,5176.4502,5215.1499
1176435900,5234.5,5404.1001,5230.8999,5362.1001
1176695100,5400.2998,5465.5,5400.2998,5435.1001
1176781500,5457.2002,5522.1499,5387.5,5455.4502
1176867900,5474.1001,5548,5460.1499,5513
1176954300,5485.2002,5587.2998,5382.2002,5540.2998
1177040700,5552.1001,5626.8501,5514.7998,5597.5498
1177299900,5622,5637.1001,5536.0498,5550.1499
1177386300,5524.2002,5833.0498,5511.7002,5807.5
1177472700,5724,5905.1001,5724,5876.4502
1177559100,5886.9502,5975,5862.8501,5880.9502
1177645500,5833.6499,5874.75,5731.3999,5752.8999
1177904700,5627.8999,5638.6499,5490.8501,5621
1178163900,5656.25,5721.8999,5651.0498,5693.3999
1178250300,5713.7002,5765.6001,5641.75,5656.5498
1178509500,5773.3999,5773.3999,5596.2002,5610.7002
1178595900,5584.1001,5672.5,5523.75,5537
1178682300,5571.1499,5649.25,5480.5,5638.5498
1178768700,5664.2002,5742.6499,5628.1001,5644.9502
1178855100,5556.25,5708.2998,5529.6499,5682.4502
1179114300,5733.2998,5859.3501,5733.2998,5847.7998
1179200700,5850.0498,5968.2002,5844.2002,5950.6499
1179287100,5960.6499,6154.6499,5960.6499,6137.8501
1179373500,6179,6292.0498,6179,6270.8999
1179459900,6241.9502,6313.5498,6219.3999,6290.7998
1179719100,6315.7998,6445.3999,6315.7998,6391.1499
1179805500,6384.5498,6418,6335,6356.3999
1179891900,6371.2998,6383.8501,6252.9502,6309.1499
1179978300,6285.4502,6313.75,6183.7002,6208.7002
1180064700,6162.5498,6218.8501,6091.8999,6200.3501
1180323900,6199.1499,6332.6499,6199.1499,6283.9502
1180410300,6288.3501,6316.9502,6257.5,6302.1001
1180496700,6297.7002,6335.4502,6223.8501,6245.4502
1180583100,6255.5,6345.2998,6255.5,6324.5
1180669500,6340.8999,6431.5,6340.8999,6404.7998
1180928700,6431.25,6491.4502,6400.6499,6448.8501
1181015100,6441.5,6554.8999,6411.25,6533.3501
1181101500,6561.6001,6562.5,6312.2998,6324.2998
1181187900,6301.9502,6352.2998,6204.7002,6236.4502
1181274300,6200.3501,6271.2002,6129.9502,6177.7002
1181533500,6210.25,6278.8999,6151.8501,6161.25
1181619900,6177.4502,6191.9502,6059.75,6149.9502
1181706300,6150.6499,6168.5,6048.7998,6063.7998
1181792700,6106.8999,6157.2002,6085.2002,6122.0498
1181879100,6134.8501,6239.7998,6134.8501,6176.2002
1182138300,6210.5,6245.7998,6157.6499,6174.3999
1182224700,6165.5,6382.3999,6165.5,6366.9502
1182311100,6376.5,6508,6376.5,6496.8501
1182397500,6486.3999,6562.25,6438.75,6536.25
1182483900,6544.2998,6621.1499,6521.9502,6542.0498
1182743100,6548.9502,6555.8999,6490.3501,6544.5498
1182829500,6501.5,6547.6499,6490.75,6515.6001
1182915900,6522.5,6534.1001,6457.2998,6482.4502
1183002300,6509.1001,6538.1499,6487.8501,6521.3501
1183088700,6521.8501,6749.9502,6521.8501,6740.1001
1183347900,6811.8501,6828.8999,6696,6718
1183434300,6719.6499,6882.6001,6719.6499,6857.1001
1183520700,6917.3501,6917.3501,6777.5,6836.4502
1183607100,6845.25,6902.7998,6739.5,6818.3501
1183693500,6796.5,6830.4502,6751.3501,6791.25
1183952700,6787.75,6895.7002,6752.3999,6867.8999
1184039100,6891.7998,6906.0498,6798.7998,6814.7002
1184125500,6779.25,6845.2002,6752.6499,6794.7002
1184211900,6812.0498,6931.5,6812.0498,6916.0498
1184298300,6935,7032.6499,6935,6980.3501
1184557500,6985.0498,7112.8999,6938.0498,7101.2998
1184643900,7064.25,7154.3999,7020,7041.75
1184730300,7050.8999,7093.8999,6978,7068.7998
1184816700,7099.1499,7157.7002,7082.1001,7137.8999
1184903100,7146.7002,7209.2002,7064.6499,7086.5498
1185162300,7073.7002,7088.7998,7024.6001,7076.2998
1185248700,7092.3501,7142.1499,7057.6499,7075.6001
1185335100,7061.3501,7068.5498,6959.25,7003.4502
1185421500,7024.8999,7032.9502,6904.7002,6933.2998
1185507900,6864.5498,6864.5498,6608.1001,6698.6499
1185767100,6726.6001,6937.1001,6650.7002,6829.7998
1185853500,6864.1001,6943.8999,6712.8501,6928.4502
1185939900,6903.8501,6903.8501,6609.75,6637.3501
1186026300,6630.8501,6819.4502,6612.0498,6759.1499
1186112700,6803,6903.3999,6797.2998,6854.6001
1186371900,6826.9502,6853.8501,6627.6001,6821.8501
1186458300,6846.7002,6954.6499,6796.8999,6823.4502
1186544700,6849.8501,6998.6001,6849.8501,6966.7998
1186631100,7001.5,7110.5498,6805.6001,6837.2002
1186717500,6665.2998,6665.2998,6542.3999,6646.0498
1186976700,6650.2998,6732.2998,6622.7998,6679.75
1187063100,6735.4502,6735.4502,6668.8999,6702.3501
1187235900,6456.2002,6509.2998,6293.6499,6305.75
1187322300,6273.7002,6375.4502,6083.8501,6245.6001
1187581500,6358.0498,6567.6001,6358.0498,6491.5
1187667900,6490.75,6521.5,6173.7002,6210.4502
1187754300,6242.3999,6312.6001,6058.3501,6228.8501
1187840700,6303.4502,6397.1499,6061.5498,6090.25
1187927100,6128.8501,6196.6499,6071.4502,6176.5498
1188186300,6278.5,6492.25,6278.5,6471.8501
1188272700,6470.3999,6522.0498,6425.3501,6485.5
1188359100,6409.3999,6535.8999,6326.5,6509.2998
1188445500,6581.3999,6609.4502,6532.8999,6572.4502
1188531900,6582.1001,6714.3999,6568.2002,6683.0498
1188791100,6712.6001,6788.0498,6707.4502,6774.0498
1188877500,6852.25,6863.3501,6759.1001,6801.6499
1188963900,6784.5,6850.4502,6754.3999,6777.6499
1189050300,6718.8999,6878.2998,6673.75,6868.8501
1189136700,6839.8999,6922.6001,6820.6499,6842.9502
1189395900,6787.6499,6883,6740.7002,6870.3501
1189482300,6903.1499,6915.3501,6805,6815.6001
1189568700,6837.4502,6875.9502,6773.6499,6784.3999
1189655100,6789.2998,6912.0498,6789.2998,6904.2002
1189741500,6941.8999,7062.8999,6898.7002,6912.1499
1190000700,6898,6977.2002,6843,6897.1001
1190087100,6921.1499,7078.9502,6883.6001,7059.6499
1190173500,7111,7419.3501,7111,7401.8501
1190259900,7404.9502,7462.8999,7343.6001,7390.1499
1190346300,7378.2998,7506.3501,7367.1499,7464.5
1190605500,7514.3999,7661.0498,7514.3999,7650.8999
1190691900,7658.5,7694.25,7490.2002,7629.1499
1190778300,7647.1001,7829.8501,7591.7998,7755.8999
1190864700,7804.5498,7866.5,7747.1001,7833.6499
1190951100,7838.25,8082.8501,7836.0498,8042.2002
1191210300,8008.5498,8085.1499,7913.2998,7987.5
1191383100,8029.7998,8235.7998,7820.25,8097.8999
1191469500,8083.2998,8086.7002,7828.6499,8035.8999
1191555900,8038.1001,8066.5498,7789.7002,7845.25
1191815100,7853.1499,7935.4502,7516.4502,7626.3999
1191901500,7580.8999,7915.2002,7535.0498,7895.8501
1191987900,7960.6499,8081.0498,7907.3501,8030.6499
1192074300,8054.2998,8177.75,8005.5,8158.7998
1192160700,8093.6499,8132.1001,7889.7998,7934
1192419900,7962.5498,8306.3496,7962.5498,8286.2998
1192506300,8361.4004,8491.6504,8240.2998,8452.2002
1192592700,8071.5498,8218.0996,7641.5,8099.8999
1192679100,8055.1499,8192.4502,7519.7002,7608.75
1192765500,7637.3999,7718.8999,7279.2998,7423.7998
1193024700,7374.3501,7621.6499,7289.2002,7568
1193111100,7621.0498,8118.75,7621.0498,8101.1001
1193197500,8167.9502,8276.6504,8058.5498,8228.6504
1193283900,8228.2002,8528.25,8185.5498,8428.6504
1193370300,8426.4004,8804.9004,8257.0498,8749.9004
1193629500,8918.0498,9122.3496,8865.6504,9000.75
1193715900,9024.5498,9237.7998,8832.5,8934.1504
1193802300,8906.2998,9116.7998,8839.4004,9013.1504
1193888700,9220.4004,9358,9032.7002,9198.5996
1193975100,8953.4004,9610.7002,8898.2002,9560.7002
1194234300,9549.7998,9692.5,9346.25,9397.5498
1194320700,9383.5498,9550.6504,9129.8496,9221
1194407100,9215.4004,9388.0498,9049.6504,9090.2002
1194493500,9090.7998,9090.7998,8816.9502,8876.25
1194579900,8887.4502,9029.4004,8671.4004,8760.75
1194839100,8596.1504,8819.9004,8429.3496,8758.2002
1194925500,8761.3496,9149,8642.8496,9060
1195011900,9230.6504,9651.8496,9230.6504,9613.0498
1195098300,9560.2002,9601.4502,9422.3496,9454.7002
1195184700,9476.8496,9538.6504,9272.3496,9474.1504
